id,title,description,date,dev_id,pub_id,metascore,age_rating,agency
399810,Call of Cthulhu®,"1924. Private Investigator Pierce is sent to look into the tragic death of the Hawkins family. Plunge into a world of creeping madness and cosmic horror. Cryptic clues, shadowy figures, and pure terror bar your way as you fight to retain your sanity and solve an otherworldly mystery.","29 Oct, 2018",1008,111,N/A,,
400,Portal,"Portal™ is a new single player game from Valve. Set in the mysterious Aperture Science Laboratories, Portal has been called one of the most innovative new games on the horizon and will offer gamers hours of unique gameplay.","10 Oct, 2007",1266,1266,90,,
4000,Garry's Mod,Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,"29 Nov, 2006",993,1266,NA,,
400080,Out of Space,"Strategy co-op online multiplayer game about living on a spaceship with your roommates. You'll need to generate resources, take care of a deadly alien infestation, upgrade your appliances and build your sustainable space home. Living together is never easy, especially when you are in outer space!","26 Feb, 2020",2664,2664,N/A,7,PEGI
400110,Else Heart.Break(),"A game about friendship, love and technology in a place where bits have replaced atoms.","24 Sep, 2015",3163,3164,79,,
400170,The Incredible Adventures of Van Helsing: Final Cut,"Embark on an adventure in a gothic-noir world, where mad science threatens the peace between monsters and mortals. The Incredible Adventures of Van Helsing: Final Cut is definitive edition of the trilogy with six playable classes and a new endgame mode with a huge variety of open missions!","6 Nov, 2015",199,199,79,,
400180,Okhlos: Omega,Squeeze into your toga and slide on your sandals to rally the angry mobs of Okhlos and bring down the oppressive god of mythological Greece!,"18 Aug, 2016",3165,569,69,,
400551,Just Cause™ 3 DLC: Sky Fortress Pack,,"8 Mar, 2016",2583,124,N/A,18,PEGI
400630,Wuppo: Definitive Edition,"Play as an exiled 'wum' looking for a new home in this bizarre but charming world, filled with strange creatures, puzzles, monsters and political chaos.","29 Sep, 2016",3166,1672,78,3,PEGI
400910,Rabi-Ribi,"Dodge bullets, missiles and lasers in battle as you wrap your head around that bunny girl costume! Combo away with your mighty Piko Hammer or spam various spells from afar with your fiery fairy friend. Explore and explode through Rabi-Rabi Island as you collect power-ups and uncover secrets...","28 Jan, 2016",100,100,N/A,,
400940,Budget Cuts,"Budget Cuts is a VR stealth game where you dexterously zip, sneak or rambo your way forward through thrilling, oil-splatter filled combat!","14 Jun, 2018",563,563,76,,
40100,Supreme Commander 2,"Includes 47 Steam achievements, leaderboards, and stats!","1 Mar, 2010",3138,124,77,7,PEGI
40135,Supreme Commander 2: Infinite War Battle Pack,,"28 Sep, 2010",3138,124,N/A,7,PEGI
401635,Batman™: Arkham Knight - Season of Infamy: Most Wanted Expansion,,"22 Dec, 2015",2489,-1,N/A,18,PEGI
401680,POSTAL Redux,POSTAL Redux is a high definition remake of the classic dark and surreal twin-stick isometric shooter. Take control of The Postal Dude as he fights to survive in a world gone mad with violence.,"20 May, 2016",2572,2572,54,,
401920,The Binding of Isaac: Afterbirth,,"30 Oct, 2015",1048,-1,85,,
402020,The Park,"Set in a creepy amusement park hiding a dark and sinister secret, The Park is a first-person psychological horror experience focused on exploration and storytelling.","27 Oct, 2015",88,88,67,,
402040,The Guest,"'The Guest' is a gloomy adventure full of enigmas where the exploration of your surroundings comes to prominence; puzzles, secrets and riddles will help you discover who has locked you in this somber hotel room and most importantly, why.","10 Mar, 2016",3167,263,68,7,PEGI
402130,FlatOut 4: Total Insanity,"FlatOut 4: Total Insanity™, where reckless driving has never been this much fun. FlatOut 4: Total Insanity™ blends everything everyone has ever loved about FlatOut into one offering. Gamers will also be introduced to all new and exciting features, game modes, and vehicles which will soon become personal favorites.","4 Apr, 2017",3168,1234,52,12,PEGI
402180,Sakura Swim Club,"In Sakura Swim Club, follow the story of Kaede, just your average guy. Upon transferring to a new school, he meets two beautiful girls in the swim club. Things haven't gone well for the swim club lately, but with Kaede's help, that all changes.","11 Sep, 2015",1113,1113,N/A,,
402620,Kindred Spirits on the Roof,"During lunch one day, Toomi Yuna meets two ""Kindred Spirits"" on the roof of her school. When they insist she help them nurture young love, Yuna finds herself playing ""yuri cupid"" to six unique and adorable couples. Can she remain aloof or will the promise of a ""yuritopia"" reach her too?","12 Feb, 2016",3169,933,N/A,,
402710,Osiris: New Dawn,"As the lone survivor on a deep space resupply mission, you find yourself on a harsh planet struggling to stay alive against a hive of nightmares. You are not a builder of cities. You are not a planet hopping cartographer. You have only your skills of survival in this near future sci fi horror epic.","28 Sep, 2016",3170,3170,N/A,,
402880,Age of Barbarian Extended Cut,"Age of Barbarian Ex is an action hack 'n 'slash game inspired to 80s, fantasy and sword-and-sorcery genre. Muscular barbarians, scantily clad girls, hordes of bloodthirsty monsters, a lot of gore, a pretty epic story and an addictive soundtrack! What's best in life?","20 May, 2016",3171,3171,N/A,,
40300,Risen,"The island Faranga needs a new hero, you! Delve into a gritty, raw and atmospheric fantasy world in which every action has a consequence. In the epic world of Risen, filled with mysterious earthquakes, fearsome monsters and unimaginable treasures, forge your path with the sword, learn the art of staff fighting or become a powerful mage.","30 Oct, 2009",2655,265,77,16,PEGI
403120,THE GAME OF LIFE,"THE GAME OF LIFE! showcases a beautifully rendered digital game board, cards and spinner that capture the fun of the Classic game full of adventure & surprises! THE GAME OF LIFE will take players on a journey where fortunes can be won…and lost!","3 Nov, 2015",1932,1932,N/A,3,PEGI
403190,Planetbase,"Guide a group of space settlers trying to establish a base on a remote planet. Grow food, collect energy, mine resources, survive disasters and build a self-sufficient colony in a harsh and unforgiving environment.","15 Oct, 2015",3172,3172,N/A,,
40330,Secret Files: Tunguska,"Unravel one of the greatest mysteries of our time! On the 30th June 1908 an explosion with the combined energy of 2000 Hiroshima bombs rocked the region of Tunguska in Central Siberia and felled over 6,000 square km of trees. The explosion could be heard from as far as 1,000km away.","29 Oct, 2009",3173,956,N/A,12,PEGI
40340,Secret Files 2: Puritas Cordis,"The sequel to the award winning adventure hit Secret Files Tunguska. Famine in Africa, floods in Southeast Asia, economic crisis in Europe, and civil wars in South America, the world is on the brink of disaster.","29 Oct, 2009",3173,956,64,,
403430,ARCADE GAME SERIES: GALAGA,"First appearing in arcades in 1981, the masterpiece GALAGA finally comes to Steam! Move the fighter left and right and destroy the waves of incoming aliens!","19 Apr, 2016",677,55,N/A,3,PEGI
403640,Dishonored 2,"Reprise your role as a supernatural assassin in Dishonored 2. Declared a “masterpiece” by Eurogamer and hailed “a must-play revenge tale” by Game Informer, Dishonored 2 is the follow up to Arkane’s 1st-person action blockbuster & winner of 100+ 'Game of the Year' awards, Dishonored.","11 Nov, 2016",1300,316,86,18,PEGI
404010,Total War: WARHAMMER - Chaos Warriors,,"24 May, 2016",480,22,N/A,16,PEGI
404011,Total War: WARHAMMER - Blood for the Blood God,,"30 Jun, 2016",480,22,N/A,16,PEGI
404012,Total War: WARHAMMER - Call of the Beastmen,,"28 Jul, 2016",480,22,72,16,PEGI
404013,Total War: WARHAMMER - The Grim and the Grave,,"1 Sep, 2016",480,22,N/A,16,PEGI
404014,Total War: WARHAMMER - The King and the Warlord,,"20 Oct, 2016",480,22,N/A,16,PEGI
404090,Fallout 4 Season Pass,,"21 Mar, 2016",870,316,N/A,18,PEGI
404200,WARTILE,Wartile is a cool-down based strategy game in which you control a warband of Viking figurines in a miniature universe inspired by Norse mythology. Unravel its secrets and rein the powers of the gods.,"8 Feb, 2018",3174,652,68,,
404250,Tales of Maj'Eyal - Embers of Rage,,"23 Feb, 2016",2706,2706,N/A,,
404540,Nex Machina,"Nex Machina is an intense arcade style twin-stick shooter from Housemarque. Taking hints from both Robotron and Smash TV, Nex Machina focuses on pure action, voxel destruction and competition in the distant, cablepunk themed future.","20 Jun, 2017",3175,3175,84,12,PEGI
404590,Vikings - Wolves of Midgard,"Vikings – Wolves of Midgard takes you to the Shores of Midgard, a world based upon the mythology and history of the Vikings, but with a fantasy twist. Battle the fearsome Jotan, hordes of terrifying undead monstrosities and the beasts of Ragnarok, as you strive to survive the growing cold of Fimbulwinter.","24 Mar, 2017",2695,190,N/A,18,PEGI
404680,Hob,"Transform the world of Hob! A new action-adventure from Runic Games, the award-winning studio behind Torchlight I and II. It's your chance. Make it home.","26 Sep, 2017",2490,2490,76,,
404690,This Book Is A Dungeon,"Auto-cannibalism. Demonic Seduction. Occult Rituals. Bloodfeasting Worms. This dark, horrific Twine-based dungeon crawler pairs edgy interactive fiction with grisly pixel art and light RPG elements. Navigate this sprawling narrative-driven labyrinth bristling with otherworldly doom.","9 Oct, 2015",3176,2629,N/A,,
405180,123 Slaughter Me Street,"Welcome everyone to 123 Slaughter Me Street! A criminal on the run, you find yourself evading police as you make your escape down an alley. You see an old fire escape and scramble up to the roof of an abandoned building; you are safe here. As the patrol cars drive past, you slip into the shadows.","28 Sep, 2015",3177,3178,N/A,,
405290,Charlie Murder,It’s a punk rock apocalypse! Team up with your friends to lead embattled punk rock band Charlie Murder in their epic quest to save the world from rival death metalers Gore Quaffer and their legions of evil.,"12 May, 2017",2747,2747,N/A,,
405310,LEGO® MARVEL's Avengers,"Avengers Assemble! The best-selling LEGO® MARVEL videogame franchise returns with a new action-packed, Super Hero adventure.","26 Jan, 2016",2530,775,N/A,7,PEGI
405360,OMSI 2 Add-On Projekt Gladbeck,,"10 Dec, 2015",428,429,N/A,,
405430,OMSI 2 Add-on Berlin X10,,"9 Oct, 2015",1460,1460,N/A,,
405500,Dangerous Golf,"Not your traditional Golf game. Humorous destruction and over the top trickshots are the way to score big. Smash up the toilets, make a big mess in the Kitchen, destroy priceless antiques in the Palace. This is golf played indoors where the more expensive the object the higher its game value.","2 Jun, 2016",3179,3180,54,3,PEGI
405640,Pony Island,"Pony Island is a suspense puzzle game in disguise. You are in limbo, trapped in a malevolent and malfunctioning arcade machine devised by the devil himself. It is not a game about ponies.","4 Jan, 2016",568,568,86,,
405710,Staxel,"Grow your farm, meet the villagers, and join your friends online in building your world.","11 Apr, 2019",3181,401,N/A,,
405900,Disgaea PC,"The hotheaded Laharl seeks to be the next big Overlord in the Netherworld...and will destroy anyone that gets in his way! With his devious vassal Etna and the angel trainee Flonne as his unlikely allies, he must battle his way to supremacy and retake the throne in this over-the-top RPG adventure!","24 Feb, 2016",1242,1097,74,,
406150,Refunct,"Refunct is a peaceful, short first-person platformer about restoring a vibrant world.","16 Oct, 2015",3182,3182,N/A,,
406210,Over the Dream,«Over the dream» is a documentary by Ivan Demkin. It tells us about adventures of CIS representatives at The International tournament. In this movie we will talk about one team and some of the tournament broadcasters – a commentator and an analyst.,"6 Nov, 2015",3183,3183,N/A,,
